x,y,z,r
0.267384977472185,0.286371413617685,0.0200443080390983,0.017851617668079
0.182659985781448,0.117547141136924,0.0351338059351322,0.0177760499416599
0.0731313358975974,0.316803745651562,0.135078235467249,0.017589956699236
0.163963869966399,0.319246365983868,0.0208023149558757,0.0175152931527302
0.0469430264900388,0.074410536675595,0.178988335088163,0.0174546434240114
0.154602719972548,0.00464912016353838,0.179438270194714,0.0172360237613172
0.0688303669786712,0.0326796808642826,0.061473379917584,0.0172245330231418
0.26649906034154,0.220874499724758,0.0179783301552183,0.0171063206298326
0.0283018480956098,0.27203418779213,0.181026948844714,0.0170919774582831
0.18682018311845,0.0382039742148605,0.16516177157112,0.0170368371590721
0.11833420158076,0.102890568559269,0.149262685540736,0.0168351725191624
0.00361781642018874,0.0169565687386277,0.133583224314725,0.016777434524345
0.242386195235282,0.194834442237404,0.0793041585163185,0.0166733969243187
0.0215567334688876,0.273061436021911,0.067516772810409,0.0166522202914414
0.212753067542031,0.259438917325776,0.0209626483946999,0.0160700999940704
0.0447609329240483,0.192339037455319,0.0970458817169919,0.0160644231135044
0.279422802439883,0.330052848849746,0.136743114481672,0.015998336338755
0.046229034499747,0.252953588879868,0.0220706961284697,0.0159489673517492
0.339709483780315,0.303425602113171,0.0172469059726993,0.0158999620824668
0.080133638208085,0.224679217139716,0.0968960744796361,0.0158269701560631
0.0320245559687943,0.141860396958207,0.0209692494231513,0.0156340637225465
0.21123670356281,0.337547933525565,0.0864969987940722,0.015523085478077
0.170661321401873,0.269135392420604,0.079201349043575,0.0153472851037397
0.150347560738149,0.158108732216657,0.121971433858043,0.0153054197470137
0.020791153900397,0.110534003418603,0.154544426172587,0.0152465526407993
0.243751546152133,0.043866263388213,0.0260302900778847,0.0152390408356526
0.0323233185517205,0.00273710274926721,0.0846218770328333,0.0151779807598004
0.0380862783955659,0.221118230734971,0.0252999730658606,0.0151294651303237
0.0588879544720347,0.0686871227899344,0.0634959550298871,0.0150776388985067
0.312522841850092,0.246128128594702,0.111147588543877,0.0150645917772366
0.0645517837151786,0.0742107948863123,0.0154693616225354,0.0150338397612332
0.345777157233373,0.0596512080699092,0.0515584501144026,0.0149706602722365
0.147925978627162,0.125862211290282,0.111663839973859,0.0147598674794612
0.259890877995679,0.148517174268992,0.085871157715241,0.0147146739896964
0.327505805474708,0.160260216849028,0.0480956793664169,0.0146965312046066
0.260290919520564,0.0370721458564679,0.136312086094063,0.0146890650772478
0.162141202507802,0.074257121839227,0.0197037475376217,0.014606706712592
0.288251065874744,0.0612534080837279,0.0327139819569986,0.0145962226709989
0.183765807666913,0.114041770067137,0.109289887980614,0.014533271996755
0.13960826333412,0.145282685314566,0.0361475520509589,0.0145235104775533
0.0893853591708178,0.0071875211303646,0.184735122524081,0.0144889418814527
0.228794961152889,0.326414750216997,0.0327024737055051,0.0143455467751702
0.322384039562269,0.278130259886064,0.11547883934133,0.0142847582982358
0.154012458516089,0.0901648078493532,0.15038927877349,0.0142662368704487
0.146666902768709,0.136766728771461,0.163228020575065,0.014257461879149
0.111099752279547,0.285088920515228,0.157814702987792,0.0142000955478297
0.298292361620346,0.176972816150115,0.127132277772275,0.0141602815814475
0.303362463949762,0.220916056994154,0.0710147303757698,0.0141522693348092
0.348951145062327,0.0784600246440945,0.130490214593723,0.0141132170634013
0.211746724667891,0.135535901019097,0.0284374318581008,0.0140912162213599
0.335084407908503,0.092862712667522,0.18491617904792,0.0140635397636901
0.0783196416439644,0.130747332674926,0.0175000699153171,0.0139874381383434
0.201423200895985,0.185518096667755,0.055013951164387,0.0139838668112704
0.0870201358816896,0.15807356965819,0.0455425652053095,0.0139365829122916
0.0063621367728435,0.239343514811224,0.156747296016644,0.0139175210266615
0.186948148758955,0.3098758078259,0.179800979781228,0.0139142823713258
0.0637493765616518,0.014636952390534,0.0213883317100414,0.0138632417331839
0.236825637451739,0.34590579180965,0.153366277443319,0.01386206231875
0.144057729692637,0.210923376312739,0.150104011184747,0.0138212561758205
0.204236610991686,0.193127380227589,0.116714123751543,0.0137455314927597
0.242825665245414,0.00343078829207173,0.168642667602102,0.0137188290115241
0.07849697473258,0.0941691561206777,0.134606233000824,0.0137180046580887
0.167122269204401,0.218300744433605,0.0472889865281821,0.0137163458231347
0.0619933140744108,0.290375184994155,0.153384333587053,0.0136947192684598
0.327067395591394,0.0377611167795272,0.0364455011202111,0.0136008907625351
0.195053304531667,0.270373273515668,0.0623880114992538,0.0135724362873807
0.0626438677600173,0.118634487386701,0.0420291274087104,0.0135240414216386
0.178553381917838,0.317227513142825,0.125784787730464,0.013524002808521
0.0481413081684727,0.13650172005585,0.185471244999625,0.013522204972807
0.120150761584471,0.327609564341419,0.0249548081320985,0.0135194829978612
0.33396105973284,0.0111729203263924,0.0713737972365084,0.0134838255642667
0.231928842000525,0.0985255457019717,0.0460766134634927,0.0134674771523283
0.231153288209411,0.0166441355898531,0.0697569617020118,0.013450601698848
0.299663802202201,0.0985276932914937,0.146210165944748,0.0133792086985112
0.0482170123818307,0.292852973612401,0.027720343148472,0.0133396755543438
0.205873284886323,0.128154880159228,0.161351908932221,0.0133181864485175
0.01480422927009,0.340535416949222,0.0378413686244752,0.0133040704184441
0.227972336345374,0.0809332356575233,0.080698228624918,0.013172456366339
0.0427071813882453,0.0939535874890491,0.0515692340225209,0.0131290173392721
0.11608283355992,0.0532819045020313,0.0696015319432227,0.0131126350843603
0.190717064385635,0.240178212044414,0.17872653918672,0.0131108549908611
0.0684168672718294,0.252058030880784,0.144350654699859,0.0130674557332231
0.307229674903035,0.203851537570594,0.01413686707733,0.0130030296794179
0.322960599566182,0.280130232322887,0.0571893712840726,0.0129954046057191
0.190282131494477,0.344671682939713,0.143135613425324,0.0129791993958757
0.2936393590655,0.151641196352782,0.0941249431213081,0.0129534409787026
0.0485536226273506,0.166450526829147,0.0724918561637492,0.0129406421624366
0.00905011487909887,0.156285842399685,0.129260391470131,0.0128731519180336
0.29033648858428,0.297179917984059,0.0745068479799079,0.0128610163288134
0.345791145430791,0.302451635160921,0.0777767551824857,0.0128481044032112
0.308993161954068,0.319799088452556,0.111656984724455,0.0127485096150137
0.209603835961172,0.0521068521181422,0.179942696907148,0.0127208643616697
0.15763775322824,0.0719853188123872,0.179930198101816,0.0126868334226435
0.23562909525829,0.232497966546318,0.0245629987799052,0.0126637838733819
0.0991845335701277,0.313669599897323,0.165315778462712,0.012624782780481
0.292029150384978,0.213370391386506,0.114947432171282,0.0126064108031027
0.332820319392736,0.252821980014624,0.0800159490724675,0.0125021245986427
0.0294864683101308,0.0573644114153979,0.0648439840588098,0.0124896669171418
0.105604372021626,0.00408834689561886,0.107981018769925,0.0124270997561373
0.0333804424197375,0.051280199754781,0.126228241402991,0.012421311962371
0.348897575101232,0.193739550723436,0.103091690968065,0.0124029511811738
0.115738723096593,0.150500629437689,0.098361250720749,0.012371066587727
0.0248629793695334,0.310708725436451,0.0129267182101737,0.0123663657099688
0.214716208596842,0.286524257278773,0.177247007812521,0.0123429505992946
0.314252989694105,0.207676651135138,0.10076801636937,0.0123391672291276
0.0707262837919511,0.158862712988183,0.0855821839640342,0.0123359766010217
0.3381184623642,0.217019268946716,0.139077990383601,0.0123140207776457
0.194843121204236,0.0547733266899156,0.112411209112355,0.0122737932699467
0.13647573000477,0.206816655641868,0.0918760095932651,0.0122256382923423
0.0176189953586339,0.0800406544070773,0.16683781221138,0.0121865701310645
0.200065503891431,0.0427662028231969,0.134233246597731,0.0121365510530111
0.302353878026764,0.0341942713565051,0.181610440637354,0.0121353189058668
0.195779700341051,0.00160286838156322,0.153336399724297,0.0121017810993574
0.177747090790338,0.204963193995657,0.152577419182148,0.0120816382349746
0.154222138266294,0.329671625608949,0.131182764051428,0.0120641012440987
0.193860473026946,0.238022935529176,0.0734379810634735,0.0120568875479546
0.0837517121677409,0.202623222360683,0.173377410934502,0.0120110804423405
0.141270031970762,0.136561578345712,0.0720897786757889,0.0119802583204434
0.150289067980032,0.090048974669451,0.0595110768302237,0.0119574372593511
0.247242529638146,0.0852506804383328,0.157014016386801,0.011923046124695
0.0485271400574083,0.209609963628753,0.180211581136545,0.011858579298403
0.328782918059483,0.0774145595786773,0.0965342750792828,0.011838296974919
0.131603890573664,0.183323012938054,0.052974518709718,0.0118332734505759
0.00913748785421672,0.334137395928157,0.0861193039718835,0.0118299935943131
0.0798099132601576,0.129802651640692,0.178185764205139,0.0117703112918026
0.299731917704891,0.140851742434705,0.063603823499347,0.0117526527257185
0.213022400722246,0.318568329343069,0.181819637560176,0.0117307014076768
0.186349268875046,0.250774071276534,0.0358603687643579,0.0116756085145795
0.225937077093463,0.0431268314135772,0.100879572018553,0.0116601256008113
0.121541459452572,0.0322516896817865,0.0295698936065037,0.0116494995790098
0.0531814779463955,0.138988094960208,0.0749444933902485,0.0116220505283101
0.215119435304531,0.00384268230178411,0.114652076652674,0.0116124104323246
0.199275364149726,0.0214905048017964,0.099257777127977,0.0116062990353224
0.224810332104854,0.0774430055444866,0.167411289106376,0.011606088872338
0.33987633100488,0.296230510692611,0.10119989117811,0.011554122603271
0.0976064639008307,0.26131602763987,0.047386076822574,0.0115438980412367
0.253813824258186,0.0804601276001237,0.115210691264271,0.0115271207362743
0.0212122282988848,0.253990773241045,0.111311149712398,0.0114819180466998
0.0893796042805552,0.0310330440112991,0.167651117507445,0.0114759827732332
0.204651516742162,0.331838057388608,0.0122057858385018,0.011432219278937
0.204624456174289,0.0997878299805247,0.165546434689653,0.0114299184539068
0.289300892664968,0.236904882703447,0.0415206068759961,0.01142355753454
0.127500404324928,0.186322477249619,0.142331341196253,0.0114124140886924
0.341192651800965,0.0265885764529475,0.117403833416554,0.0113872506878239
0.0137145703266541,0.331213746431919,0.152734664732752,0.0113848125901807
0.181245960081918,0.347985053725418,0.170970336618135,0.011375403431053
0.00583614952908137,0.280322308720247,0.0285018649847581,0.0112950924627507
0.0627310167482063,0.339123748651552,0.081491147560524,0.0112012732608258
0.307013612267984,0.274698349549058,0.0929908566629069,0.0112007416275334
0.117015296867777,0.208826486555836,0.180398161741312,0.0112006450740973
0.0106348453732212,0.0729645781568619,0.0909932290004194,0.01120012755328
0.0445431116637967,0.00302669075733162,0.145415920229705,0.0111671775722255
0.0318850613945689,0.207912961005442,0.0482168110338044,0.0111448149299346
0.171114925156211,0.0771085351990215,0.0452417281682572,0.01113885549849
0.161431115787025,0.223763316769775,0.183467208173369,0.0111269383110986
0.0565504008616158,0.250472391458616,0.115547775238482,0.0111012615583195
0.0626413034197062,0.221666753112043,0.124800110862469,0.0111005314665034
0.00827136333037877,0.212601413640649,0.02216186425743,0.0110985435891847
0.334668653261557,0.0434090708268151,0.0941526491733914,0.0110903284950997
0.299913714723768,0.0151866650484336,0.138325029040261,0.0110816455335327
0.342644913336263,0.0991437644722479,0.0267560999988846,0.0110673278483642
0.239847889544441,0.318309094512288,0.122173796476649,0.0110640738843913
0.314993978751501,0.0677018131786822,0.15088491629765,0.0110621392194036
0.286650204374394,0.218723234746197,0.14771208432213,0.011036288622532
0.174151953857756,0.264301066645183,0.148481014135388,0.0110326401098713
0.29089535149854,0.0547756463625705,0.0914617441102817,0.0110177892199758
0.142705783974594,0.0127337106567412,0.149229588547544,0.0110130422035696
0.259127914368492,0.242486444841105,0.164815642673276,0.0110109780272934
0.183060429454698,0.113854647373049,0.166368502097214,0.0109955446417782
0.283603176760344,0.194949391447513,0.0525928067460314,0.0109881334230448
0.312491661761301,0.124776265994452,0.109280378598377,0.0109823350820314
0.121338612939232,0.217980976730696,0.159324937061679,0.0109535993938793
0.175770215393315,0.349765317659002,0.0710814302535762,0.0109436809702906
0.116783863133103,0.0803608861888691,0.187224035500414,0.0109402386995278
0.239116074644994,0.336739828503002,0.0875946355265596,0.0109021452373232
0.329117829047317,0.00204201360032981,0.122061406013975,0.0108766290319217
0.21515884257574,0.346915725915427,0.0407397750371244,0.0108713249546929
0.20028372644444,0.245288655769933,0.148493951397456,0.0108490073751498
0.334720630125231,0.200539978544669,0.169944410843735,0.0108136459899121
0.0967208607043782,0.217813265303358,0.117672336922708,0.0107950292948872
0.309536128478451,0.153646383381957,0.156344522583433,0.0107628442289145
0.155979674003851,0.295399829016228,0.0392409837462504,0.0107213401036746
0.106348067972178,0.169153098707,0.0675624087742047,0.0106898920306182
0.279470040332542,0.345620651316274,0.0318095109444789,0.0106782537988155
0.340796715936244,0.34030694449096,0.128739609884281,0.0106195112025255
0.301034606898956,0.14065918930283,0.126386159595491,0.0105504139829829
0.252120122100262,0.16941348088432,0.127806218536246,0.0105446553167433
0.310672903061361,0.0695578625346224,0.079073254791042,0.0105211717817129
0.347261355873357,0.140823065927582,0.131771296214586,0.0105009743304211
0.315471843062079,0.34838362178126,0.130632656218938,0.0104858966044873
0.0986370831463034,0.30802319090412,0.0888660717398469,0.0104858370978783
0.0398757235374491,0.342497359805992,0.16971933509591,0.0104839191055421
0.211104712153964,0.2099576835415,0.0896855760767831,0.0104807009216141
0.012398211238976,0.179835192263397,0.0815460323545274,0.0104578712270561
0.305282426372559,0.0182672533501153,0.0439362622810692,0.010406044198623
0.160874703538978,0.335486758645153,0.158009071395888,0.0103693630547829
0.158156113164875,0.116699865261303,0.0118190625360161,0.0102938030037708
0.149517742885451,0.0590415975492949,0.150338918170937,0.0102862630067783
0.062970207476484,0.324202993869283,0.0136360873654069,0.010252794493692
0.203382629652472,0.223002927883829,0.130253852952988,0.0102410352224494
0.302617704386744,0.0195833852924573,0.16337103475477,0.0102254521249514
0.155589757005715,0.0298892407844257,0.0114680295082515,0.0101987219567536
0.120857751775308,0.331385833506558,0.104038063642295,0.0101960873113385
0.103436968657707,0.0531460028100696,0.169582104462756,0.0101828245560206
0.274699106882602,0.0947910257529611,0.0455621409632268,0.0101814496865247
0.156175464091928,0.162981842927789,0.055807837454923,0.0101635477372227
0.236381361445808,0.316282584227239,0.181705179769675,0.0101574506204487
0.26151893044575,0.0911790274792411,0.137927568014822,0.0101506242392889
0.287814177764857,0.253016040643963,0.185171607603497,0.0101464875044873
0.127761418857012,0.108202366613571,0.0241824769161257,0.0101443154166362
0.320517996414276,0.0474173719885257,0.0664235783656681,0.0101373060092546
0.118995172268759,0.296348835608186,0.0492139134212197,0.010113083113355
0.0433511775013869,0.163593509371061,0.131338800660895,0.0100875715017003
0.101564948321503,0.264087823900703,0.111623610271794,0.0100846050209618
0.33416420463173,0.0937116377540337,0.0500169241179179,0.0100636364588534
0.278584244944644,0.0816808188250485,0.120167787686958,0.0100533788729166
0.228381986261903,0.321054581330234,0.101967890702947,0.0100112485992767
0.340967019330909,0.0690476297340599,0.0222369967577867,0.0100090010135626
0.109016375177658,0.242845109826279,0.0183743666542999,0.00995010501505623
0.0543275673288251,0.000230533655139314,0.0567190834156763,0.00992865169804676
0.316652693513214,0.0458409302278082,0.166745789624613,0.00991109800348203
0.280163931214672,0.321258032199524,0.0274607316891754,0.00988798623916053
0.201314264363749,0.212176276400474,0.0428891480831956,0.00988015774128687
0.181976289269753,0.346215033373785,0.0979830324826789,0.00987654854084629
0.342880103946301,0.13964769791407,0.0880373828538735,0.00983940780403154
0.14310411781476,0.247803812922419,0.0287275190118985,0.00983880049471377
0.304962723300558,0.029104563863711,0.0923475676736263,0.00979827355104835
0.010636158281403,0.263620186448099,0.140008533905924,0.00975448890642444
0.0766479411991418,0.182781355058925,0.0866845426975523,0.00975019251503902
0.259456395904494,0.024657371314944,0.169466687279436,0.0097235842919714
0.18700186747936,0.0885725007129944,0.183411349657117,0.00967296002007289
0.27194751699711,0.17566619670381,0.0850993656005253,0.00966978137275174
0.295032251148351,0.314579494541266,0.187800618289311,0.00965598615540747
0.324159178904075,0.104474806470734,0.0676169587702564,0.00963862309317196
0.300818037522376,0.119167408767901,0.0276240806100173,0.00963463228127326
0.310936827181602,0.0816086899843809,0.172319151996873,0.00963172310276538
0.184601886971822,0.253747186475034,0.121483158228987,0.00962503844622021
0.205928256028338,0.15170219401157,0.048834578701405,0.00961663733448152
0.150136123822303,0.00356210943262197,0.121764289808872,0.00954032163060245
0.0333818751316836,0.123396035437024,0.118684113557498,0.00954019774266789
0.0846253777555265,0.227660762867322,0.171474812166893,0.00951049603975254
0.19106017311179,0.330109443879418,0.0642946139739978,0.0095095029174034
0.27971476226551,0.0173476679523738,0.0566397267681891,0.00950676025447003
0.261971468491979,0.198744402408583,0.0597928326914394,0.00949139997104343
0.00967015285641128,0.314704751989728,0.179987100105235,0.00948633089925684
0.275170219460691,0.253081485840915,0.0557677809574914,0.00948023461901666
0.233214270971328,0.155073131292896,0.0866590531151393,0.0094462910455245
0.0613338048381083,0.0676208091161366,0.123284266329352,0.00943656190517673
0.271367009185645,0.212704438212737,0.18960047186667,0.00942892105936986
0.13402829619695,0.0103837130285363,0.0944642130168147,0.00942089178619083
0.289207352296251,0.346921119954061,0.104789529852722,0.00939275944046065
0.226221122905408,0.132850719904101,0.0953149361760659,0.00936303630405499
0.319161434375252,0.00519884951875571,0.0313387694467925,0.00930552256104369
0.165048756785447,0.19004709319584,0.0119382064771617,0.00928216121807505
0.213065547567041,0.0888122224214562,0.0265229453696725,0.00927942034482489
0.291672026462048,0.0713004020028707,0.108883539849755,0.00925961313257754
0.314921606636815,0.0762527933777646,0.0153958169869784,0.00925398238921341
0.144819478737323,0.1759611923475,0.025087991999931,0.00925355165382856
0.0462998638997785,0.30466637779938,0.120590036260377,0.00924886270802792
0.0928556041188297,0.302680903019927,0.0116218916447951,0.00920195414836563
0.140426949924209,0.184442913268189,0.178847142892903,0.00919777511316553
0.314491625642321,0.327148233269834,0.163577366762224,0.0091659902388346
0.248118142615637,0.260127199641578,0.17994195650331,0.0091427960232131
0.289833461102285,0.177602382056112,0.0732324872298124,0.00913359739671911
0.0793239011755296,0.187191098358914,0.057896973277913,0.00912061574178886
0.199188858905298,0.306261454227922,0.0697149954207784,0.00909152916505978
0.244736126461095,0.199975024336765,0.125738668390888,0.00909046275472993
0.307217373781518,0.231823108869814,0.17508272237496,0.0090885009889001
0.16363095659338,0.0494676099178326,0.0136268914465177,0.00907639825831016
0.249984842421955,0.107795109864045,0.134232794342313,0.0090351479348232
0.228347292397793,0.185867093420786,0.143021406352461,0.00903450738238191
0.32759144366355,0.136248588978784,0.0234290331455153,0.0090284079800481
0.339550621514312,0.0753093644814117,0.152068669283647,0.0090244834821027
0.204435997450311,0.141033052149934,0.102008067551513,0.00902150891307508
0.173475476679767,0.2279789198861,0.148741228924589,0.00901563357112819
0.136355453122593,0.271356698644094,0.0358738190567953,0.00901470369616009
0.0382764234012258,0.316805418332073,0.1752702007845,0.00898971716115282
0.332793145594318,0.343697648305557,0.102712620708516,0.00897282904206865
0.347406436465225,0.159545295722838,0.0852081761784197,0.00897217512930345
0.0746251725792689,0.0676373181502463,0.166550849194067,0.00894482039779733
0.179156050968389,0.193186646189091,0.0426569788031792,0.00894153590297388
0.239157770357077,0.212995817444175,0.0439311869562322,0.00891947188120188
0.142197979805471,0.220467780666868,0.111061524945091,0.00891659883049994
0.233393502028316,0.00627212916793942,0.0239350713038484,0.00890233448638385
0.172858645313703,0.30195274484859,0.048575233258622,0.00888741865748603
0.29199455730158,0.284756917341004,0.125794620815126,0.00887828989737325
0.000783369496291653,0.132903378904427,0.180881139298487,0.00887179731589489
0.23812308277264,0.132588095754159,0.126390942140467,0.00886075056547449
0.0876070602265952,0.283971315360252,0.0168846207756171,0.00885279380910978
0.316865712535527,0.224067986916278,0.032587914288134,0.0088341950325191
0.19806870685058,0.326065647942018,0.156620376736926,0.00881699606316635
0.199243859876957,0.0870697320108269,0.0638603183041794,0.00881311865995517
0.219451860743258,0.319613821065317,0.132793650767762,0.00879500008614799
0.210120677611773,0.029748972575946,0.184471600218011,0.0087918208407911
0.309547930682751,0.249426378165702,0.0756296876164287,0.00878892470305385
0.161392377922895,0.0318365907734774,0.11285376505464,0.00875253777970442
0.0655840112020124,0.186091355063156,0.0710066643546765,0.00875053577471297
0.0183699399233083,0.280410326826875,0.135713727763863,0.00874698976437438
0.331103130779422,0.0320453500061905,0.181687674115636,0.00873382817027601
0.181070446635992,0.34667892530261,0.0453068925111677,0.00873316318789826
0.0421778582406924,0.343558673120734,0.0993598843558298,0.00871216789426793
0.00784477905405358,0.0188410421393287,0.0281747595203682,0.00870695862454121
0.312716009109065,0.163037025590617,0.112171347626708,0.00869797785116157
0.100997858108441,0.0941663851637309,0.118838835086073,0.00869209995159686
0.166557658419708,0.128908863325691,0.1311222180993,0.00868555976587083
0.328370142031492,0.217148815024398,0.0565680183228651,0.00868306674796001
0.155027133118854,0.19180320506748,0.113372166357848,0.00867905926672838
0.238138246925007,0.129982502332582,0.015645741837137,0.00866081577799573
0.124847012473598,0.263500244386053,0.0220096994225333,0.00864696219078849
0.208965830365041,0.150708320112211,0.146143603464318,0.00864582069757599
0.0914116596999392,0.0331826885542474,0.0901926978582342,0.00863191945269529
0.22826985963185,0.289449416045323,0.0616153816840424,0.0086280282649219
0.140827252651769,0.309480960616257,0.140115902011028,0.00861850685124611
0.0971035516344221,0.00213773105930964,0.0749422282291116,0.00860369515822102
0.116185306855328,0.262061448524035,0.128873291636329,0.00858734095382867
0.0592332869280826,0.333271785252852,0.10865404707845,0.00856614677870413
0.313458784150538,0.168877316083014,0.0885479955527471,0.00853879979891462
0.109114233286908,0.0193598201935836,0.150758354681742,0.00847490376991738
0.100824725337782,0.0876200088877651,0.0976759270049931,0.0084115002523449
0.255162640370755,0.0709156336573283,0.0432552410873019,0.0084106276565387
0.0396467583833937,0.124099269417382,0.0483873661253402,0.00837899186385036
0.279349599968305,0.278474569354346,0.156218453182077,0.00823920630134042
0.31950639906029,0.168579943130394,0.170361190401671,0.00821140410753969
0.297712679335837,0.118254409107919,0.0550392985690685,0.00821134792365556
0.00210384059099066,0.280669189016124,0.0994816569477142,0.00819394338440805
0.233830076086196,0.0625897273062979,0.11009907097492,0.00817558862416831
0.344586324202206,0.310073556684478,0.0427674006226223,0.00816792652090801
0.165798762196518,0.332918981755078,0.0497904557410867,0.00813557455673204
0.33142059965421,0.178534896901333,0.15837583697935,0.00810116743826573
0.2584317790272,0.341753495073148,0.104659811643022,0.00809827680559375
0.119736810268117,0.28599159795749,0.106337062847513,0.00809040791651367
0.182392716978108,0.271008398145327,0.0240525541559957,0.00807413516724125
0.218907553171134,0.121327039942691,0.066923877167975,0.00805884941956932
0.201115797183341,0.302378174370574,0.0397126144341305,0.00804966821564085
0.104399452440494,0.173782094592181,0.177980846336936,0.00802040468871871
0.0227260372058493,0.125502986231355,0.0468502485064485,0.00798371193861901
0.0712264185111394,0.284822854107477,0.0786869187186945,0.00797506248146454
0.0578541673047719,0.319276613962831,0.0638411563618466,0.0079735006149248
0.115422883899382,0.0714824845332881,0.153442947275963,0.00789745520973212
0.2778571600359,0.164186821243117,0.0619049958669148,0.00789262142593948
0.290353296353817,0.247129667907609,0.11906728372955,0.0078700533282753
0.26350594202889,0.173852771338834,0.173026530802412,0.00785839549482429
0.112868555821683,0.341651287329574,0.0556422080526287,0.00781566513845692
0.322818332665896,0.114458502679505,0.160813852514142,0.00780832947423297
0.333167277167009,0.0266955113039202,0.141734212837565,0.00777948060072333
0.19892387153448,0.133296635251334,0.126915896962084,0.00772109513945923
0.163939566136625,0.176194845149387,0.182107156479742,0.00771802054663305
0.072250857725833,0.118511286347084,0.114825124397672,0.00770819604769932
0.170426353800376,0.0917766449916544,0.115918692590624,0.00768662129114443
0.160640853387826,0.30134353263129,0.132167218889649,0.00767569301165764
0.123857708137958,0.121515204262859,0.0507436204628958,0.00767383376771366
0.286190710390853,0.343411496485164,0.172397967057431,0.00766160212726352
0.316084163251354,0.0367934447377765,0.149018619288145,0.00764025405013027
0.255280178243267,0.2511143607386,0.0266863535464071,0.0076364296695678
0.0358427264605683,0.335690916096876,0.0305803999349584,0.00760771057331761
0.159048596491095,0.234113492483601,0.166260336390113,0.00759954202975423
0.0182739830457014,0.199915135783465,0.149533995136351,0.00756464838246994
0.112085245336475,0.172527011524769,0.0443305508951899,0.0075341529123638
0.328745809929704,0.168806851275301,0.107999217374789,0.00753222562586963
0.0773699848962715,0.0335807506374029,0.0120330832918957,0.00751654208988154
0.286828106229794,0.270017406654113,0.0391391462039473,0.00751539483035476
0.231054120492224,0.0183068272696374,0.111366106826399,0.00748660673436744
0.301352888654872,0.0993786540476908,0.123078569789025,0.00741732996653113
0.272821325645391,0.334196558996799,0.183920649245252,0.00741498577751291
0.283282050036254,0.213082925856905,0.0959827360752449,0.00735401411984475
0.247839681742361,0.30078224900606,0.156216903600276,0.00734666097693672
0.0713288978665703,0.347670137475821,0.01872490564397,0.00732170298745629
0.227716490367704,0.0753117841410773,0.0487746204284639,0.00732022512061347
0.332765293961062,0.138112526406208,0.116892968063621,0.00728973390778416
0.300541857678291,0.322169743756485,0.150167777898625,0.00728139213057198
0.0999570968182125,0.278885525760819,0.0285531660259089,0.00726973140545232
0.0195469124440881,0.048375719898511,0.172612995745076,0.0072662890783359
0.147611268892302,0.14395996108826,0.191828268113729,0.00723873179042201
0.140309003237198,0.348246591637104,0.0521996016690485,0.00723003906892936
0.12177049033347,0.336610961864053,0.190713810313343,0.00720168351710285
0.0721130818906254,0.268885700674771,0.123106375968107,0.00718795682144467
0.0976394791407162,0.181251318455289,0.0491333277199677,0.00714684791683003
0.104127861048591,0.227665932634652,0.178278661104186,0.0071379742042469
0.0140547345943353,0.0816813944007972,0.0722225872499709,0.00710727704696521
0.264979379544519,0.310214838370656,0.0944459718993914,0.00708955703718997
